0.10217	0.21003	0.10217	-0.30347	0.022726	-0.099604	0.0036094	-0.0022327	0.0013207
0.10098	0.23713	0.10099	-0.31581	0.022811	-0.098988	0.0031551	-0.0022327	0.0013207
0.1013	0.25838	0.1013	-0.32883	0.023159	-0.10018	0.002926	-0.0022327	0.0013207
0.10276	0.28448	0.10276	-0.34003	0.023579	-0.099244	0.0024032	-0.0022327	0.0013207
0.10121	0.31005	0.10122	-0.35066	0.023569	-0.098146	0.0019352	-0.0022327	0.0013207
0.099529	0.33511	0.099536	-0.36071	0.023523	-0.096891	0.0014634	-0.0022327	0.0013207
0.097814	0.35965	0.097822	-0.3702	0.023459	-0.095479	0.00098564	-0.0022327	0.0013207
0.097708	0.37755	0.097716	-0.38	0.023665	-0.095901	0.00074613	-0.0022327	0.0013207
0.099032	0.40088	0.099041	-0.38823	0.023988	-0.09416	0.00019476	-0.0022327	0.0013207
0.09703	0.42357	0.097039	-0.39588	0.023835	-0.09229	-0.00029109	-0.0022327	0.0013207
0.09486	0.4457	0.09487	-0.40296	0.023644	-0.090271	-0.00077875	-0.0022327	0.0013207
0.092521	0.46715	0.092531	-0.40935	0.02341	-0.088081	-0.0012682	-0.0022327	0.0013207
0.092246	0.48218	0.092255	-0.41629	0.023518	-0.087782	-0.0015263	-0.0022405	0.0017451
0.093278	0.50226	0.093288	-0.42142	0.023719	-0.085299	-0.0020903	-0.0022405	0.0017451
0.090637	0.52193	0.090647	-0.4262	0.023402	-0.082745	-0.0025803	-0.0022405	0.0017451
0.088047	0.54057	0.088058	-0.43007	0.023068	-0.07999	-0.0030739	-0.0022405	0.0017451
0.085172	0.55868	0.085183	-0.43359	0.022687	-0.07719	-0.0035581	-0.0022405	0.0017451
0.084371	0.56989	0.084382	-0.4372	0.022635	-0.076176	-0.0038119	-0.0022405	0.0017451
0.08502	0.58678	0.085031	-0.43957	0.022712	-0.073109	-0.0043734	-0.0022405	0.0017451
0.08199	0.60278	0.082001	-0.44125	0.022261	-0.069916	-0.0048583	-0.0022405	0.0017451
0.078646	0.61804	0.078657	-0.44236	0.021752	-0.066623	-0.0053348	-0.0022405	0.0017451
0.075293	0.63254	0.075304	-0.44289	0.021226	-0.063228	-0.005809	-0.0022405	0.0017451
0.07436	0.64015	0.074371	-0.44362	0.021083	-0.06167	-0.0060545	-0.0022405	0.0017451
0.074842	0.65329	0.074853	-0.44311	0.021064	-0.058097	-0.0066018	-0.0022405	0.0017451
0.071143	0.66547	0.071154	-0.44192	0.020447	-0.054418	-0.0070596	-0.0022405	0.0017451
0.067344	0.67703	0.067354	-0.44026	0.019804	-0.050662	-0.0075133	-0.0022405	0.0017451
0.063476	0.68791	0.063486	-0.43814	0.019141	-0.046847	-0.0079604	-0.0022405	0.0017451
0.062043	0.69156	0.062051	-0.43609	0.018859	-0.044892	-0.0081709	-0.0022405	0.0017451
0.062356	0.70105	0.062365	-0.43305	0.018753	-0.04096	-0.0086919	-0.0022405	0.0017451
0.058135	0.7095	0.058143	-0.42931	0.018001	-0.036942	-0.0091135	-0.0022405	0.0017451
0.053853	0.71714	0.053861	-0.4251	0.01723	-0.032893	-0.0095242	-0.0022405	0.0017451
0.049474	0.72416	0.04948	-0.42055	0.016436	-0.028829	-0.0099249	-0.0022405	0.0017451
0.047722	0.72427	0.047728	-0.41618	0.016054	-0.026601	-0.010099	-0.0018292	0.001953
0.04783	0.72978	0.047836	-0.4107	0.015861	-0.022448	-0.010575	-0.0018292	0.001953
0.043127	0.73424	0.043132	-0.40464	0.014988	-0.01827	-0.01094	-0.0018292	0.001953
0.038367	0.73812	0.03837	-0.39834	0.014101	-0.014119	-0.011293	-0.0018292	0.001953
0.033552	0.74142	0.033554	-0.39181	0.013202	-0.0099953	-0.011633	-0.0018292	0.001953
0.031473	0.73749	0.031474	-0.38511	0.01272	-0.0076176	-0.011752	-0.0018292	0.001953
0.031272	0.73924	0.031274	-0.37776	0.012443	-0.0034763	-0.012162	-0.0018292	0.001953
0.026183	0.73989	0.026182	-0.36983	0.011475	0.00068113	-0.012458	-0.0018292	0.001953
0.020968	0.74004	0.020965	-0.36166	0.010484	0.0048302	-0.012744	-0.0018292	0.001953
0.015697	0.73911	0.015692	-0.35279	0.0094675	0.0090575	-0.013019	-0.0018292	0.001953
0.013404	0.73208	0.013399	-0.34413	0.0089073	0.011644	-0.013104	-0.0018292	0.001953
0.012978	0.72991	0.012972	-0.33467	0.0085518	0.01585	-0.013454	-0.0018292	0.001953
0.0075251	0.72693	0.0075169	-0.32475	0.007487	0.020086	-0.013694	-0.0018292	0.001953
0.0019596	0.72315	0.0019488	-0.31448	0.0063992	0.024301	-0.013918	-0.0018292	0.001953
-0.0037734	0.71879	-0.0037869	-0.30386	0.0052799	0.02854	-0.014131	-0.0018292	0.001953
-0.0094386	0.71363	-0.0094549	-0.29288	0.0041626	0.032758	-0.014331	-0.0018292	0.001953
-0.011259	0.7019	-0.011276	-0.2821	0.0036239	0.035224	-0.01434	-0.0018292	0.001953
-0.010938	0.69544	-0.010955	-0.27042	0.0033222	0.039464	-0.01464	-0.0018292	0.001953
-0.0169	0.68811	-0.01692	-0.25839	0.0021409	0.043663	-0.014798	-0.0018292	0.001953
-0.022777	0.6802	-0.0228	-0.24612	0.00096655	0.047835	-0.014947	-0.0018292	0.001953
-0.028799	0.67171	-0.028826	-0.23361	-0.00023262	0.05198	-0.01508	-0.0011393	0.0018011
-0.034764	0.66253	-0.034794	-0.22087	-0.0014278	0.056069	-0.015199	-0.0011393	0.0018011
-0.036845	0.64687	-0.036874	-0.20842	-0.0020355	0.058376	-0.015125	-0.0011393	0.0018011
-0.036834	0.63629	-0.036865	-0.19508	-0.0024124	0.062409	-0.015335	-0.0011393	0.0018011
-0.042882	0.62499	-0.042915	-0.18161	-0.0036309	0.066325	-0.015403	-0.0011393	0.0018011
-0.048948	0.61327	-0.048985	-0.16814	-0.0048499	0.070138	-0.015453	-0.0011393	0.0018011
-0.055031	0.60072	-0.055072	-0.15431	-0.0060782	0.073921	-0.015488	-0.0011393	0.0018011
-0.06116	0.58744	-0.061205	-0.14023	-0.0073167	0.077639	-0.015504	-0.0011393	0.0018011
-0.067329	0.57393	-0.067377	-0.12638	-0.0085519	0.081189	-0.0155	-0.0011393	0.0018011
-0.06897	0.55414	-0.069018	-0.11271	-0.0091153	0.083064	-0.015328	-0.0011393	0.0018011
-0.068008	0.53931	-0.068056	-0.098379	-0.009369	0.086525	-0.015435	-0.0011393	0.0018011
